ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,new_income,age_cat
01398A01WH,47,F,"452,765",226,1,452765,2
01400H04QG,33,F,"459,331",243,0,459331,2
01403G09VB,50,M,"321,521",273,1,321521,2
01404G08EW,40,M,"780,867",51,1,780867,1
01406B88CG,44,M,"422,416",340,0,422416,2
01406X95UL,25,M,"211,326",798,0,211326,4
01408H75PW,59,F,"213,752",803,1,213752,4
01409K36EC,47,M,"662,544",384,1,662544,3
01409T59KW,57,F,"167,648",315,1,167648,2
01415Q91JU,60,M,"762,628",135,0,762628,1
01417X45HM,54,F,"392,699",334,0,392699,2
01419G54GG,26,F,"426,376",363,1,426376,3
01419I84RQ,48,M,"324,878",352,1,324878,2
01421N84MH,61,F,"187,115",93,1,187115,1
01421S26YP,54,F,"480,952",975,1,480952,4
01425M18OD,57,F,"216,427",113,0,216427,1
01425Y96JL,59,F,"177,619",597,1,177619,4
01426B52BU,43,M,"386,394",343,0,386394,2
01426W66OY,26,M,"143,183",70,0,143183,1
01430O58LI,30,F,"368,253",280,1,368253,2
01432W09BC,35,M,"153,108",465,1,153108,3
01436V30AV,55,F,"330,763",348,1,330763,2
01437C95KI,36,M,"406,444",446,1,406444,3
01442O52DM,32,F,"214,557",308,0,214557,2
01442R87BN,30,F,"258,307",344,0,258307,2
01444X76TY,48,M,"185,427",191,0,185427,1
01445K60PV,33,F,"344,929",448,1,344929,3
01447S13RT,44,M,"235,917",402,1,235917,3
01448C36FL,50,M,"203,749",26,0,203749,1
01451X67BM,58,M,"538,155",421,1,538155,3
01456R92SA,40,M,"437,619",324,1,437619,2
01457G16YL,36,M,"520,576",375,1,520576,3
01460A27QG,47,F,"682,891",254,1,682891,2
01464W35DF,36,M,"549,808",250,1,549808,2
01465B88NC,55,F,"329,208",291,1,329208,2
01465M23NM,55,F,"203,776",297,0,203776,2
01469O84GB,27,M,"134,829",326,0,134829,2
01471R97MB,57,F,"276,072",206,0,276072,2
01477M84RH,64,M,"548,840",89,0,548840,1
01478O25DF,64,M,"483,559",198,1,483559,1
01481R52IF,52,M,"132,704",608,0,132704,4
01483H74HS,47,F,"771,717",427,1,771717,3
01483O59HL,53,M,"798,844",372,1,798844,3
01484J05OQ,27,M,"264,652",217,1,264652,2
01485W03JJ,50,M,"667,221",8,1,667221,1
01490I51EZ,48,F,"634,787",359,0,634787,2
01491N47QL,52,F,"319,269",248,1,319269,2
01493A83ZJ,25,M,"174,444",88,1,174444,1
01496T09SX,36,M,"665,789",845,1,665789,4
01504Y79UO,35,M,"244,566",67,0,244566,1
01505B94VS,37,M,"366,798",258,0,366798,2
01506I12AU,43,F,"785,157",390,1,785157,3
01508E27QQ,25,M,"139,166",1007,0,139166,4
01510A15KE,65,M,"175,614",144,0,175614,1
01511H32AX,37,M,"389,044",358,0,389044,2
01512O88BV,34,F,"316,808",398,1,316808,3
01513D21JV,26,F,"260,384",227,1,260384,2
01513V60OL,58,M,"570,833",313,0,570833,2
01518N47SC,43,F,"732,155",395,1,732155,3
01521R29DH,34,F,"232,043",423,0,232043,3
01522T08XX,54,F,"210,957",211,0,210957,2
01525R30QC,60,F,"468,312",321,1,468312,2
01529K55DA,62,F,"136,355",622,0,136355,4
01533X59PC,37,M,"250,115",455,1,250115,3
01538E02HP,27,M,"259,327",356,1,259327,2
01541F43OG,36,M,"780,365",370,0,780365,3
01544I50GY,37,F,"626,283",228,0,626283,2
01546W12CJ,25,F,"145,587",216,1,145587,2
01548B49ZM,49,M,"295,069",316,1,295069,2
01551V94SD,34,M,"159,494",313,0,159494,2
01553B70KM,55,M,"254,337",434,0,254337,3
01555A41KX,44,M,"301,631",438,1,301631,3
01560H49HU,65,F,"457,253",223,0,457253,2
01562F67QV,47,M,"446,597",402,0,446597,3
01563A98MO,27,M,"224,144",152,0,224144,1
01568Z24BR,55,M,"784,432",368,1,784432,3
01571H79ML,26,F,"465,928",306,0,465928,2
01571R86PM,35,F,"353,011",365,0,353011,3
01571V54WL,48,F,"407,728",13,0,407728,1
01572S74OC,27,F,"310,973",434,0,310973,3
01579I48BG,27,M,"202,174",62,1,202174,1
01581A11IP,42,F,"532,925",36,1,532925,1
01583Q01DX,50,M,"633,069",400,1,633069,3
01583X31HM,55,M,"422,858",343,1,422858,2
01586H95YF,65,F,"429,688",464,1,429688,3
01586P10FW,53,M,"184,484",24,0,184484,1
01603M69XO,30,F,"376,951",201,0,376951,2
01604S01EH,46,M,"248,878",120,0,248878,1
01607Q95MN,44,M,"668,141",246,1,668141,2
01615X60NX,51,M,"381,384",380,0,381384,3
01616R83CF,43,M,"445,246",436,1,445246,3
01620V81EZ,38,F,"321,483",186,0,321483,1
01621P02NT,65,M,"488,394",42,1,488394,1
01623P16AH,36,M,"264,908",285,1,264908,2
01623Y64PC,52,F,"111,512",582,1,111512,4
01624B54BM,62,M,"202,400",360,0,202400,3
01630S00GL,30,F,"155,819",438,1,155819,3
01631X51XI,64,M,"489,525",843,1,489525,4
01632P00GQ,55,M,"177,193",737,1,177193,4
01634Z98FG,53,F,"446,400",263,1,446400,2
01635T18WI,58,F,"418,003",363,1,418003,3
01636N18FK,54,F,"227,845",363,1,227845,3
01636R30JC,48,F,"671,565",1017,1,671565,4
01637A53AR,50,M,"379,562",256,1,379562,2
01638P64YF,43,F,"487,707",806,1,487707,4
01644C90QJ,59,F,"328,469",380,0,328469,3
01648T20OY,33,M,"221,472",339,1,221472,2
01652B14JD,49,M,"596,664",377,1,596664,3
01654D47IN,45,M,"118,041",242,0,118041,2
01657B64YR,64,M,"614,061",224,0,614061,2
01662Y62NS,49,M,"637,696",70,1,637696,1
01663E19DQ,53,M,"295,454",27,0,295454,1
01670K74UH,38,F,"792,251",428,1,792251,3
01675V76EY,49,F,"284,699",891,1,284699,4
01676T02PA,55,F,"110,531",819,1,110531,4
01678H69PF,54,M,"682,432",351,0,682432,2
01681S87TS,63,F,"336,397",157,0,336397,1
01685W29EX,45,F,"622,131",468,1,622131,3
01687Z47DU,58,M,"608,405",398,1,608405,3
01690T79MT,53,M,"159,378",323,0,159378,2
01694H90XK,65,M,"799,475",333,1,799475,2
01696M42IQ,60,F,"410,960",280,1,410960,2
01697L35RL,44,F,"768,093",293,0,768093,2
01698Z61TL,63,F,"302,235",212,1,302235,2
01701Z70ES,44,M,"420,869",240,0,420869,2
01704J46CC,55,F,"395,427",549,1,395427,4
01704Q62PQ,30,F,"400,759",270,0,400759,2
01705O48MC,42,M,"477,763",187,1,477763,1
01711M32GE,57,M,"744,365",305,1,744365,2
01711Y45UM,59,M,"708,502",357,0,708502,2
01713S27WA,60,F,"286,051",154,1,286051,1
01715J03DL,59,M,"702,876",193,1,702876,1
01716C73VP,38,F,"631,293",439,1,631293,3
01716P85GS,65,M,"119,590",893,0,119590,4
01718X33PC,62,F,"406,832",274,1,406832,2
01719N87JF,49,M,"585,536",147,1,585536,1
01722G11DS,39,M,"450,370",267,1,450370,2
01724Q68FI,59,M,"734,470",243,1,734470,2
01725O05IB,52,F,"214,696",187,0,214696,1
01728C77DE,34,F,"401,885",259,1,401885,2
01735V82EW,59,M,"101,627",412,1,101627,3
01740F59CI,61,M,"665,204",717,1,665204,4
01741S99YR,54,F,"431,456",345,0,431456,2
01742G91OX,46,M,"458,763",370,1,458763,3
01742Z34FP,44,M,"458,757",374,1,458757,3
01749Y39SM,49,F,"489,533",490,1,489533,3
01750A86QL,50,M,"474,023",391,1,474023,3
01754L40LZ,56,M,"328,962",4,0,328962,1
01758Q02FQ,65,F,"468,264",469,0,468264,3
01762L31XI,29,M,"136,914",312,1,136914,2
01762N59YE,27,M,"112,363",420,1,112363,3
01766G67CW,30,M,"295,306",408,1,295306,3
01772I44LF,54,F,"184,888",348,0,184888,2
01778H03LN,57,M,"750,383",657,1,750383,4
01778M99FS,52,M,"434,786",275,0,434786,2
01780Y43PJ,26,M,"298,904",236,0,298904,2
01783U77UX,47,F,"365,637",401,1,365637,3
01788W29QM,25,M,"189,199",419,1,189199,3
01796M33UJ,47,M,"120,865",433,1,120865,3
01803B17KI,59,M,"311,864",1004,1,311864,4
01803R28IV,57,F,"304,467",107,0,304467,1
01806M21NF,48,M,"307,018",368,1,307018,3
01806Q53RL,55,F,"215,077",292,0,215077,2
01809D97UA,34,M,"201,521",475,0,201521,3
01809S27ZF,35,F,"247,563",261,0,247563,2
01811T47WH,53,M,"144,042",117,0,144042,1
01813H44ZX,41,M,"223,014",428,1,223014,3
01816B65VT,63,F,"192,291",169,1,192291,1
01816O11NG,63,F,"290,763",251,0,290763,2
01820B40AR,40,M,"793,107",862,1,793107,4
01831C97HJ,47,M,"442,267",375,1,442267,3
01835J28GX,33,M,"251,746",270,0,251746,2
01842S82YK,32,F,"278,477",373,1,278477,3
01843P35IU,31,F,"213,883",359,0,213883,2
01844N19SN,31,F,"292,173",206,0,292173,2
01844R15GZ,25,F,"442,112",196,1,442112,1
01849D49EC,38,M,"221,498",258,0,221498,2
01852E51PE,53,M,"312,609",983,1,312609,4
01858R48WY,58,M,"416,836",445,1,416836,3
01862S20JA,27,M,"139,841",464,0,139841,3
01864F97GK,55,F,"230,435",232,1,230435,2
01868O68PV,51,M,"144,345",117,0,144345,1
01869J04VO,34,M,"261,477",956,0,261477,4
01870G07PO,52,F,"201,331",257,0,201331,2
01870Q98MA,45,F,"722,312",39,0,722312,1
01871A44KW,32,F,"384,811",244,0,384811,2
01871O26AA,47,M,"194,801",270,0,194801,2
01872X21IS,37,F,"476,872",198,0,476872,1
01873Q81TB,32,F,"299,336",224,1,299336,2
01875E56YB,54,F,"248,608",352,1,248608,2
01879D93RU,50,F,"771,547",317,0,771547,2
01885D01SQ,29,M,"256,622",269,0,256622,2
01890E76AE,46,M,"793,912",442,1,793912,3
01890K22RH,50,M,"760,061",948,1,760061,4
01890V67YQ,43,M,"554,315",1020,1,554315,4
01891C10DY,54,F,"483,067",259,1,483067,2
01893T33WK,32,M,"161,114",244,0,161114,2
01894G73JW,38,M,"401,488",370,1,401488,3
01895Z80RS,44,M,"339,537",449,0,339537,3
01896Q60ZE,53,F,"367,381",318,1,367381,2
01897B02YY,30,F,"329,658",372,1,329658,3
01900Q92BZ,48,F,"797,648",474,1,797648,3
01905B57VP,34,M,"101,682",313,0,101682,2
01908L23RZ,62,M,"791,751",24,1,791751,1
01909F81CD,42,M,"263,762",488,1,263762,3
01909S36FM,63,M,"249,469",391,1,249469,3
01911D28EX,31,M,"235,806",898,1,235806,4
01913I92XO,40,F,"405,432",460,1,405432,3
01918M77AV,39,M,"259,039",348,1,259039,2
01919B25WG,32,M,"202,022",291,0,202022,2
01920Z85UF,58,F,"251,835",202,0,251835,2
01923A86NQ,27,M,"188,928",875,1,188928,4
01925J15YZ,55,F,"457,549",346,1,457549,2
01925X76GH,25,M,"167,954",602,1,167954,4
01931J71UL,55,F,"282,347",224,1,282347,2
01936G58KW,41,F,"612,280",371,1,612280,3
01938V60SJ,41,M,"293,293",266,0,293293,2
01939B08ZT,48,M,"210,531",285,1,210531,2
01939U77JK,34,F,"339,045",245,0,339045,2
01941O53EP,53,M,"666,021",681,0,666021,4
01942N92LG,38,F,"544,672",342,1,544672,2
01945U41MX,58,M,"368,015",19,1,368015,1
01946N68DS,42,M,"515,672",591,1,515672,4
01947B65AS,29,F,"412,498",256,0,412498,2
01949P69AA,58,M,"473,247",278,1,473247,2
01952Y61RV,42,M,"171,219",328,0,171219,2
01953F90TJ,52,M,"360,492",251,0,360492,2
01955D40XA,35,F,"432,871",424,1,432871,3
01955T67SZ,64,M,"371,932",147,1,371932,1
01959W22PZ,56,M,"109,580",481,0,109580,3
01964Q70HM,38,M,"741,904",771,1,741904,4
01970F47YZ,57,M,"432,032",284,1,432032,2
01970Q96BU,54,F,"110,659",718,0,110659,4
01974L40FF,44,F,"770,696",250,0,770696,2
01976E59PP,25,M,"207,132",466,1,207132,3
01978F92JG,64,M,"479,046",250,0,479046,2
01980U68OE,55,M,"555,141",977,1,555141,4
01983L76OM,48,M,"174,288",67,1,174288,1
01983N65OW,42,F,"397,491",467,0,397491,3
01987E29OJ,25,F,"299,424",341,1,299424,2
01988W50AE,47,M,"748,571",295,0,748571,2
01988W95PP,59,F,"531,421",461,1,531421,3
01990F48KF,33,F,"413,357",413,0,413357,3
01995Y75TX,56,F,"351,965",282,0,351965,2
01996F53UJ,53,F,"363,085",646,1,363085,4
01997A21SO,47,M,"485,208",471,1,485208,3
01999I43JK,53,M,"657,923",354,1,657923,2
01999V80YI,55,F,"515,208",419,1,515208,3
02000F51XI,30,F,"444,005",290,1,444005,2
02004O67PF,60,M,"745,188",302,1,745188,2
02008E59ZN,40,M,"643,808",214,0,643808,2
02010F58VG,49,F,"266,669",382,1,266669,3
02010Z98AY,39,M,"430,558",375,1,430558,3
02012A33YO,35,F,"451,701",415,1,451701,3
02012Q78HT,37,M,"300,552",250,0,300552,2
02014M87YW,64,M,"735,239",145,0,735239,1
02017U32IF,56,M,"440,155",786,1,440155,4
02018F04YZ,58,M,"388,106",134,1,388106,1
02018W29OM,61,M,"147,898",223,1,147898,2
02022V28EW,36,F,"534,923",405,1,534923,3
02029M15BQ,41,F,"319,173",222,1,319173,2
02032Q54UG,50,M,"528,363",126,1,528363,1
02033N86LO,50,M,"527,736",144,1,527736,1
02033P18KO,31,M,"281,683",185,0,281683,1
02034L41MT,56,M,"140,388",876,1,140388,4
02035K51IR,30,M,"224,736",880,1,224736,4
02035L43GT,33,M,"242,003",451,0,242003,3
02035M96QV,37,M,"158,302",272,0,158302,2
02037A27XJ,25,M,"234,670",106,0,234670,1
02038G96JY,26,M,"103,346",263,0,103346,2
02038H11II,35,M,"268,662",179,1,268662,1
02041M11FY,44,M,"419,575",267,1,419575,2
02041Z60PO,38,M,"272,734",340,1,272734,2
02042M01QF,36,M,"472,921",28,0,472921,1
02043T90ZC,46,M,"117,598",442,0,117598,3
02044J01CD,56,F,"178,235",204,0,178235,2
02045J75AV,62,M,"502,574",488,1,502574,3
02046V71XM,59,F,"182,656",269,1,182656,2
02047P96DT,55,F,"158,133",107,0,158133,1
02048W02NM,57,F,"198,707",275,0,198707,2
02051Y64DH,33,F,"212,331",460,1,212331,3
02056L82SK,45,M,"693,448",439,1,693448,3
02057R80UL,26,M,"207,971",288,0,207971,2
02060T61RL,26,M,"231,432",287,0,231432,2
02061M36JM,36,M,"566,845",371,1,566845,3
02064A66VA,60,F,"126,464",231,0,126464,2
02065P25KV,64,M,"641,695",413,0,641695,3
02066H68PB,31,M,"115,098",263,0,115098,2
02069J08MG,50,M,"335,945",322,0,335945,2
02074J16ON,34,F,"177,635",496,1,177635,3
02075S19FZ,42,F,"435,501",255,0,435501,2
02082Q97PY,49,M,"424,016",346,0,424016,2
02082T13QN,30,F,"406,883",275,0,406883,2
02089F82JM,48,M,"448,111",498,1,448111,3
02091W54RP,63,M,"508,844",55,1,508844,1
02096P76GD,41,F,"299,368",474,0,299368,3
02098G75IO,33,M,"159,969",723,1,159969,4
02098J23GQ,35,F,"465,635",321,0,465635,2
02100A38JJ,40,M,"598,859",390,1,598859,3
02100G21XJ,63,M,"728,108",534,1,728108,4
02100V31QC,57,F,"225,208",406,1,225208,3
02102O48ZQ,46,M,"201,929",452,1,201929,3
02104J51JI,53,M,"95,677",386,0,95677,3
02107Q08DU,31,F,"411,644",268,1,411644,2
02108H19VO,27,F,"193,197",328,1,193197,2
02109O07KB,65,M,"550,300",419,0,550300,3
02111X83MT,52,M,"451,919",478,1,451919,3
02113D20NT,58,F,"360,717",232,1,360717,2
02114O68KS,52,F,"509,971",331,1,509971,2
02116G37JR,33,M,"172,656",664,1,172656,4
02119S83QS,48,M,"165,747",109,0,165747,1
02124B36TC,50,F,"295,184",451,1,295184,3
02127S82FW,42,M,"389,944",172,0,389944,1
02127V01RX,60,M,"324,306",854,1,324306,4
02128T36QE,43,F,"677,440",41,1,677440,1
02133W28JT,36,M,"106,461",402,1,106461,3
02136Y98LB,43,M,"184,587",64,0,184587,1
02137G99VJ,42,F,"502,067",823,1,502067,4
02137P47ES,36,M,"354,050",305,0,354050,2
02146Y17LX,63,M,"409,992",339,0,409992,2
02148G50ZT,26,F,"456,619",221,1,456619,2
02148K65MZ,54,M,"668,625",272,0,668625,2
02149R41AV,59,F,"289,803",295,1,289803,2
02152L72FU,39,M,"292,310",41,0,292310,1
02152U55HJ,35,F,"425,915",227,1,425915,2
02153H35ZC,39,M,"566,781",6,1,566781,1
02154E70RJ,43,M,"739,971",847,1,739971,4
02156H28JP,52,M,"471,660",180,1,471660,1
02159E35TC,52,F,"532,355",471,1,532355,3
02174U65FX,29,F,"273,064",251,0,273064,2
02178V85UW,58,M,"751,351",251,1,751351,2
02186J86VP,34,F,"455,877",270,0,455877,2
02188B52WZ,28,F,"322,147",358,0,322147,2
02188B75QK,38,M,"417,339",321,0,417339,2
02195O30HH,40,M,"658,392",613,1,658392,4
02196W20PO,29,F,"180,469",374,1,180469,3
02197Z44CQ,32,F,"430,875",279,1,430875,2
02213T99RJ,26,F,"404,781",327,0,404781,2
02214J68IW,48,F,"536,224",351,1,536224,2
02219R76PP,42,F,"643,813",401,1,643813,3
02221T73WD,54,M,"761,668",248,1,761668,2
02222F76YQ,40,M,"344,499",305,1,344499,2
02223S12QV,54,F,"81,355",258,0,81355,2
02224U98HF,49,M,"740,563",312,0,740563,2
02231U18LR,62,F,"473,405",312,1,473405,2
02240B60AP,53,F,"119,299",233,0,119299,2
02240T84ZA,38,M,"232,684",410,1,232684,3
02246O84UB,33,F,"439,955",258,1,439955,2
02249F38SA,41,M,"602,413",132,0,602413,1
02250J85HM,37,M,"172,039",323,0,172039,2
02252T88BA,62,M,"161,617",92,0,161617,1
02253S40EZ,53,M,"237,366",406,0,237366,3
02254F86VD,60,F,"269,197",134,0,269197,1
02255L98VN,42,M,"477,976",424,1,477976,3
02259U30PT,28,F,"441,869",234,1,441869,2
02262S59IM,43,M,"443,394",279,0,443394,2
02263O35WC,46,M,"534,237",45,1,534237,1
02270X71WL,43,M,"276,885",258,1,276885,2
02271B35JM,34,M,"297,638",805,0,297638,4
02274C25BH,64,F,"147,133",407,0,147133,3
02276G43SC,43,M,"293,887",491,1,293887,3
02276G91WT,49,M,"197,085",264,1,197085,2
02277G17HI,40,M,"260,130",264,1,260130,2
02277I07WI,53,F,"158,893",416,1,158893,3
02278I34CN,45,M,"162,771",387,1,162771,3
02279H60TD,45,F,"378,739",416,1,378739,3
02280D41LW,47,M,"244,022",362,1,244022,3
02280J09DY,33,F,"265,987",373,1,265987,3
02283O23NC,63,M,"600,982",354,1,600982,2
02285Q23CG,55,M,"750,781",279,1,750781,2
02286K12KE,59,F,"89,987",306,0,89987,2
02290Q03CI,32,F,"480,752",432,1,480752,3
02295T77AJ,55,F,"417,229",475,0,417229,3
02298Q45SA,26,M,"237,429",356,0,237429,2
02300S32OK,63,M,"232,586",992,1,232586,4
02304J60DV,39,M,"491,964",303,0,491964,2
02305Q48CA,59,M,"468,356",363,1,468356,3
02306F27CR,43,M,"381,649",471,0,381649,3
02312B76AT,33,M,"168,024",64,0,168024,1
02315S36WK,62,F,"434,323",326,1,434323,2
02319C46UG,28,M,"111,544",255,0,111544,2
02320E34FH,65,M,"247,623",1004,1,247623,4
02320N21FR,42,M,"753,179",36,0,753179,1
02321S04KD,25,M,"225,182",131,1,225182,1
02321S45YW,60,F,"118,176",320,1,118176,2
02323D32IK,51,M,"544,738",497,1,544738,3
02323M11JZ,38,M,"233,160",287,0,233160,2
02328N06QS,48,M,"375,728",430,1,375728,3
02330J05IH,51,F,"106,403",411,1,106403,3
02336G58LK,40,M,"145,257",421,0,145257,3
02339O72TR,53,F,"328,605",88,0,328605,1
02341R46VP,49,M,"300,376",320,0,300376,2
02342H98DK,34,M,"147,722",1014,0,147722,4
02342W83PQ,53,F,"518,707",51,0,518707,1
02346C55UK,53,F,"470,261",853,1,470261,4
02349F56MG,51,M,"281,261",119,0,281261,1
02350L03NQ,42,F,"774,725",261,1,774725,2
02353Y36EN,40,M,"311,889",443,1,311889,3
02354Q34SG,62,F,"127,413",296,0,127413,2
02359R53CH,63,M,"365,383",685,1,365383,4
02361V77XY,25,F,"427,142",498,0,427142,3
02362T96RL,31,F,"344,403",22,1,344403,1
02366M15OI,46,M,"555,475",172,1,555475,1
02367D89VF,57,M,"428,737",452,0,428737,3
02374V91ZL,57,F,"139,336",274,1,139336,2
02374Z96MC,48,M,"201,242",446,1,201242,3
02378G16GB,28,F,"336,840",274,1,336840,2
02379Y97CJ,43,F,"691,488",328,1,691488,2
02380B33UY,50,M,"233,728",374,1,233728,3
02382N69CY,52,F,"408,205",16,0,408205,1
02382W06TC,49,M,"621,997",383,1,621997,3
02383A86YN,32,F,"410,695",439,1,410695,3
02389E39LS,65,M,"689,211",363,1,689211,3
02395N03RV,65,F,"147,899",334,0,147899,2
02396G64EY,59,F,"329,072",221,0,329072,2
02397Y81LV,61,F,"516,376",404,1,516376,3
02399H44OG,31,M,"270,317",261,1,270317,2
02399J05PK,56,F,"413,960",62,0,413960,1
02402B76AG,37,F,"393,824",382,1,393824,3
02412K15FO,26,M,"133,863",642,1,133863,4
02418B05SM,43,F,"408,608",480,1,408608,3
02421O48NH,36,F,"342,136",716,0,342136,4
02422E67GW,61,F,"424,800",223,1,424800,2
02425I44OY,41,M,"102,192",125,0,102192,1
02426G36KU,37,M,"610,568",349,1,610568,2
02428R49AF,51,M,"608,328",990,1,608328,4
02429L14NR,32,M,"265,391",276,1,265391,2
02429O56FO,44,F,"365,141",787,1,365141,4
02431G28IV,41,M,"692,744",947,0,692744,4
02433O73EH,54,M,"659,224",449,1,659224,3
02434B40LX,31,M,"138,503",684,1,138503,4
02435Z74SA,43,M,"690,840",320,0,690840,2
02438S74TA,40,F,"276,136",263,0,276136,2
02439L36SJ,48,F,"280,699",960,1,280699,4
02441P59TN,42,M,"119,727",211,0,119727,2
02445W11QC,45,M,"473,960",143,1,473960,1
02449J02EN,25,M,"128,165",981,0,128165,4
02456B71HI,48,M,"325,549",323,0,325549,2
02456O85UC,42,M,"298,516",275,0,298516,2
02458D67LY,27,F,"427,464",475,0,427464,3
02459F91DS,58,F,"487,653",300,1,487653,2
02459J09AM,35,M,"241,937",187,1,241937,1
02466O91HP,47,M,"316,411",479,1,316411,3
02467C54JM,61,M,"269,538",13,1,269538,1
02468D13GJ,51,F,"225,656",432,1,225656,3
02469V60KH,32,F,"384,404",421,1,384404,3
02478R23XF,62,F,"343,171",835,1,343171,4
02481R12KQ,31,M,"276,062",232,0,276062,2
02482G74QW,60,M,"731,365",208,0,731365,2
02482X66KF,29,F,"296,433",474,1,296433,3
02483A72VT,49,F,"728,888",307,1,728888,2
02487J99UA,37,M,"423,567",372,1,423567,3
02489J05XA,30,F,"492,368",292,1,492368,2
02489V63SQ,43,M,"351,119",362,1,351119,3
02490A20AH,49,M,"461,968",367,1,461968,3
02490B17KC,55,M,"256,994",139,0,256994,1
02494J62WW,60,M,"278,224",96,0,278224,1
02498P11ZE,57,M,"490,824",344,0,490824,2
02499Q44ZV,59,F,"411,411",75,0,411411,1
02501S13BT,39,F,"753,373",222,0,753373,2
02501X04XT,48,F,"741,397",433,1,741397,3
02511V03NA,38,F,"363,541",340,0,363541,2
02512G14YH,50,F,"360,171",472,1,360171,3
02512V89AA,50,F,"412,219",299,0,412219,2
02515S57WB,47,M,"387,205",279,1,387205,2
02519E59AO,41,M,"238,192",332,1,238192,2
02519L49EM,28,F,"383,811",438,1,383811,3
02523F40BP,50,M,"453,326",221,0,453326,2
02526B66AS,27,M,"295,787",433,1,295787,3
02527E05ZO,40,M,"383,084",247,1,383084,2
02529R75WT,46,M,"133,509",104,0,133509,1
02532D67HM,58,M,"330,840",443,1,330840,3
02535K79CC,33,M,"139,532",760,0,139532,4
02535W19YU,60,M,"720,435",495,1,720435,3
02535Y43KJ,45,M,"460,755",478,1,460755,3
02536Q80SJ,31,M,"109,474",432,1,109474,3
02542D75SB,61,F,"203,187",336,0,203187,2
02544O32CE,49,F,"793,648",304,0,793648,2
02547J79ZB,27,M,"156,619",673,1,156619,4
02547R96KH,53,M,"120,743",268,0,120743,2
02555L58TJ,53,M,"649,984",240,0,649984,2
02555R60DB,46,F,"318,453",478,1,318453,3
02558B90VE,45,M,"282,761",394,1,282761,3
02561F08PB,63,M,"724,179",167,1,724179,1
02562T71CH,34,M,"104,893",367,0,104893,3
02562X41KU,25,M,"180,748",416,1,180748,3
02563P54QA,48,M,"301,029",293,1,301029,2
02564V47ZD,34,F,"242,488",157,1,242488,1
02565A84YQ,43,M,"173,223",497,0,173223,3
02569W71UE,40,F,"328,048",287,1,328048,2
02574O75WI,49,M,"424,181",304,1,424181,2
02577J88HT,31,M,"291,258",1004,1,291258,4
02579I48ON,48,F,"349,936",233,1,349936,2
02591E35YX,62,F,"94,739",353,0,94739,2
02598D92VX,43,M,"736,981",152,0,736981,1
02599Z70DC,53,M,"600,296",439,1,600296,3
02604A70YS,36,F,"272,371",232,1,272371,2
02604G64XD,31,M,"233,816",256,1,233816,2
02606L97RS,28,F,"286,459",253,0,286459,2
02612D39ZQ,65,M,"536,795",186,1,536795,1
02614N20MZ,26,F,"154,832",40,0,154832,1
02618J78DA,59,M,"317,809",208,1,317809,2
02626R83IM,49,M,"501,443",495,1,501443,3
02627M25FC,33,M,"102,248",234,0,102248,2
02629J09QT,41,M,"605,568",263,0,605568,2
02631O30KP,31,F,"432,553",386,1,432553,3
02634U47QH,45,M,"551,819",1,1,551819,1
02642G18LY,58,F,"130,440",325,0,130440,2
02647N46ZT,37,F,"609,808",467,1,609808,3
02647O59DL,27,M,"109,166",60,0,109166,1
02649B79EU,49,F,"363,659",444,1,363659,3
02650L73XE,51,M,"310,948",222,0,310948,2
02652U15BU,35,F,"281,269",321,0,281269,2
02654A94JH,32,F,"331,212",204,1,331212,2
02654C87LY,26,M,"284,974",314,1,284974,2
02654U31GW,57,M,"74,267",7,0,74267,1
02655B31YM,54,F,"294,776",339,0,294776,2
02658E08DV,47,M,"607,261",316,0,607261,2
02659B18TQ,32,F,"323,485",337,1,323485,2
02659Q88GE,49,M,"586,208",749,1,586208,4
02660C94LV,49,F,"793,677",300,0,793677,2
02661S26ZU,35,M,"125,649",389,0,125649,3
02666L51NK,53,M,"109,758",338,1,109758,2
02667T87AS,42,M,"387,787",281,0,387787,2
