,CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
775,26,1271154,False,False,False,False,0
776,44,2518903,True,True,False,False,1
777,32,2454739,True,False,True,False,1
778,27,1370692,False,False,True,False,1
779,48,2615203,True,False,False,False,1
780,40,2525785,False,False,True,False,1
781,37,1852311,False,False,False,True,1
782,50,1501237,True,False,False,True,1
783,44,1727672,True,False,False,True,1
784,29,2307975,True,False,True,False,1
785,29,965507,False,True,False,False,1
786,41,3414979,True,False,False,False,1
787,25,1984274,True,True,False,False,1
788,37,1479885,True,False,True,False,1
789,42,1832732,False,False,True,False,1
790,59,2054133,False,True,False,False,1
791,51,2916433,False,True,False,False,1
792,40,1441928,False,False,False,True,1
793,52,1471284,True,False,False,True,1
794,28,1960773,True,False,False,False,1
795,50,1424852,True,False,True,False,1
796,40,1719707,True,True,False,False,1
797,61,2668828,False,False,False,False,1
798,48,3387710,True,False,False,True,1
799,43,1913534,False,False,False,False,1
800,31,2007718,False,False,True,False,1
801,33,980968,False,False,True,False,1
802,30,2339820,True,False,True,False,1
803,31,1552251,False,False,False,False,1
804,48,2046131,True,False,False,False,1
805,40,2677648,False,False,False,True,1
806,26,1770911,True,False,False,False,1
807,58,2895648,False,False,False,False,0
808,41,2295796,False,False,False,True,1
809,31,1028678,False,False,False,False,1
810,40,1624844,True,False,False,True,1
811,51,1924148,True,False,True,False,1
812,43,2131334,False,True,False,False,1
813,56,2716407,True,False,False,True,1
814,34,1508254,False,False,True,False,1
815,25,1270026,True,False,True,False,1
816,27,1779276,False,True,False,False,1
817,31,1521384,False,False,False,False,1
818,51,3210733,False,False,False,False,1
819,33,1261886,True,False,False,False,1
820,55,2453253,True,False,False,False,1
821,60,2421766,True,False,False,False,1
822,37,1463433,False,False,False,True,1
823,26,1562104,False,False,False,True,1
824,27,2077002,True,False,False,False,1
825,25,1290092,False,False,True,False,1
826,36,1479247,False,False,True,False,1
827,47,1887022,True,True,False,False,1
828,46,2317371,False,False,True,False,1
829,50,2395175,False,True,False,False,1
830,41,2446154,False,True,False,False,1
831,47,2112222,False,False,False,False,1
832,34,1174227,True,False,True,False,1
833,37,2551037,True,False,False,False,1
834,35,2059604,False,False,False,False,1
835,60,2239811,True,False,False,False,1
836,57,3300017,False,False,False,False,1
837,47,1813072,False,False,False,True,1
838,52,598902,False,False,True,False,1
839,48,3086654,True,True,False,False,1
840,62,708893,True,True,False,False,0
841,60,2966525,True,True,False,False,1
842,49,2701930,False,True,False,False,1
843,39,1686157,True,False,False,True,1
844,45,2207630,True,False,True,False,1
845,49,3045369,True,True,False,False,1
846,39,1964483,False,False,False,True,1
847,44,1913806,False,False,True,False,1
848,63,2149779,True,False,False,False,1
849,42,1602269,False,False,False,False,1
850,50,1720738,False,False,True,False,1
851,47,2377697,True,True,False,False,1
852,32,2070588,True,False,False,True,1
853,54,1196904,False,False,True,False,1
854,34,1926894,False,False,False,False,1
855,35,1464548,False,True,False,False,1
856,26,2372704,True,False,False,False,1
857,54,1992995,False,False,True,False,1
858,50,2416343,False,True,False,False,1
859,62,1887053,False,False,False,False,1
860,25,1141840,False,False,True,False,1
861,58,1911934,True,True,False,False,1
862,39,2004009,True,False,False,False,1
863,31,1952119,False,True,False,False,1
864,58,1613763,False,False,False,True,1
865,38,2548207,True,False,True,False,1
866,43,1458328,True,False,False,True,1
867,51,2082179,False,False,False,False,1
868,35,1579991,True,False,False,True,1
869,41,1813931,True,False,False,True,1
870,49,2227592,False,True,False,False,1
871,50,2346078,False,True,False,False,1
872,56,1224885,False,True,False,False,1
873,26,1773350,False,False,True,False,1
874,44,2092135,True,False,True,False,1
875,39,1977795,False,False,True,False,1
876,33,1125675,True,False,True,False,1
877,65,2932264,False,False,True,False,1
878,39,2532097,False,False,True,False,1
879,52,2132336,True,False,True,False,1
880,35,2197804,True,False,True,False,1
881,37,2245741,True,False,True,False,1
882,62,2989860,False,True,False,False,1
883,42,1393204,True,False,True,False,1
884,60,556415,True,True,False,False,0
885,36,3001888,True,False,False,True,1
886,27,1536023,False,False,False,False,0
887,58,2024415,True,False,False,True,1
888,56,2461680,False,False,False,True,1
889,34,1539024,False,True,False,False,1
890,34,1715333,True,False,False,False,1
891,60,1136298,True,False,False,True,1
892,53,1190481,False,True,False,False,1
893,44,2760702,False,True,False,False,1
894,59,3181593,True,False,False,True,1
895,64,1284692,False,False,True,False,1
896,26,2109512,True,False,True,False,1
897,35,1073336,False,False,False,False,1
898,62,1163558,False,True,False,False,1
899,32,1436114,True,False,True,False,1
900,41,1609387,True,False,False,True,1
901,37,2117850,False,False,False,False,1
902,48,3452136,True,False,True,False,1
903,41,1458272,False,False,True,False,1
904,47,2273841,False,False,False,False,1
905,33,1579402,False,False,False,True,1
906,32,1878079,True,False,False,False,1
907,56,2734774,False,False,False,True,1
908,35,2297507,True,True,False,False,1
909,29,1713594,False,True,False,False,1
910,51,659561,False,False,False,False,0
911,38,1532289,False,False,True,False,1
912,37,2522171,False,False,True,False,1
913,35,1206738,False,True,False,False,1
914,65,1964866,True,False,False,True,1
915,65,987436,False,False,False,False,1
916,52,1313965,False,True,False,False,1
917,50,2690118,False,False,False,False,1
918,51,1621750,True,False,True,False,1
919,63,2199235,True,True,False,False,1
920,63,2621021,True,False,True,False,1
921,35,1116521,False,False,False,False,1
922,54,2356142,True,False,False,False,1
923,27,1548283,False,False,False,False,0
924,31,1750441,True,False,False,True,1
925,55,545303,True,False,False,True,1
926,30,1309463,False,True,False,False,1
927,63,2506971,True,False,False,False,1
928,30,1174669,False,False,True,False,1
929,33,2029721,True,False,False,False,1
930,56,680867,True,False,False,False,0
931,53,2222139,True,False,False,False,1
932,33,2084883,True,False,False,False,1
933,34,1366336,True,False,False,False,1
934,49,2698763,False,False,False,False,1
935,61,2797393,True,False,False,False,1
936,59,2134451,True,False,False,True,1
937,35,2270455,True,False,False,True,1
938,60,3316306,True,False,False,True,1
939,46,2036205,True,True,False,False,1
940,51,2367171,False,False,True,False,1
941,43,2505797,True,False,False,False,1
942,36,1927893,False,True,False,False,1
943,48,2906372,True,False,True,False,1
944,38,1895822,True,False,True,False,1
945,44,1745641,True,True,False,False,1
946,35,1332160,True,False,False,False,1
947,34,1809499,True,True,False,False,1
948,46,2475247,True,False,False,True,1
949,60,2348167,False,False,False,True,1
950,36,1421127,False,True,False,False,1
951,52,3106817,False,False,False,True,1
952,46,1938769,False,False,False,True,1
953,63,1858122,False,False,False,False,1
954,55,1858058,False,False,False,False,1
955,26,1992739,True,False,True,False,1
956,57,1267080,False,True,False,False,1
957,46,1656008,False,True,False,False,1
958,35,895200,False,False,False,True,1
959,28,1378710,True,False,True,False,1
960,29,1659522,False,False,True,False,1
961,63,779704,True,False,False,True,1
962,61,1046908,False,True,False,False,1
963,50,1667492,True,True,False,False,1
964,33,1526935,False,False,True,False,1
965,30,1565131,False,False,True,False,1
966,51,3229592,False,True,False,False,1
967,27,1215773,True,False,True,False,1
968,58,1547972,False,False,True,False,1
969,47,1449327,False,False,False,False,1
970,52,2912174,True,False,False,False,1
971,25,1933003,True,False,False,False,1
972,65,686466,True,False,True,False,1
973,58,2055903,False,False,False,True,1
974,61,3297082,True,True,False,False,1
975,49,2074457,False,False,True,False,1
976,48,2766563,False,True,False,False,1
977,59,2327864,True,False,True,False,1
978,57,946751,True,False,False,True,1
979,58,1169277,False,False,True,False,1
980,57,2332300,True,True,False,False,1
981,28,1868215,False,False,True,False,1
982,48,1797880,False,False,False,False,1
983,35,1170000,False,False,True,False,1
984,47,2593996,True,False,True,False,1
985,46,3402369,True,False,False,False,1
986,52,2480075,False,True,False,False,1
987,57,1273545,False,False,True,False,1
988,35,1114727,False,False,False,False,1
989,57,1557580,True,False,False,False,1
990,39,2497690,False,False,True,False,1
991,61,1441611,False,False,False,True,1
992,26,1645454,True,False,True,False,1
993,54,1454510,False,True,False,False,1
994,45,1953782,True,False,True,False,1
995,57,2941634,False,True,False,False,1
996,45,2710421,True,True,False,False,1
997,40,3203490,True,True,False,False,1
998,52,3264137,False,False,False,False,1
999,63,2163076,False,False,True,False,1
1000,39,2315349,False,True,False,False,1
1001,62,1353578,True,False,True,False,1
1002,36,2348902,True,True,False,False,1
1003,57,2010113,True,True,False,False,1
1004,58,1713003,True,False,False,True,1
1005,26,1740948,True,False,False,True,1
1006,38,2586838,False,False,True,False,1
1007,36,2733405,True,True,False,False,1
1008,34,1635578,False,False,True,False,1
1009,55,1381000,False,False,False,True,1
1010,39,1392667,False,True,False,False,1
1011,60,2618381,False,False,True,False,1
1012,41,2578498,False,False,False,False,1
1013,32,1440947,False,True,False,False,1
1014,61,2889022,True,False,True,False,1
1015,51,1836672,False,False,False,True,1
1016,30,1097508,True,False,False,True,1
1017,47,3459656,True,False,True,False,1
1018,30,1480547,True,True,False,False,1
1019,40,2048610,False,False,False,False,1
1020,29,903772,False,False,False,True,1
1021,25,2583688,True,False,False,False,1
1022,32,1435023,False,True,False,False,1
1023,58,2074416,True,True,False,False,1
1024,32,2001082,False,False,False,True,1
1025,27,1779534,True,False,True,False,1
1026,61,882632,True,True,False,False,1
1027,59,1101661,True,False,False,True,1
1028,39,1723550,True,False,True,False,1
1029,43,1811099,True,True,False,False,1
1030,60,2367864,True,True,False,False,1
1031,36,2469992,False,False,False,False,1
1032,56,3116134,False,False,False,True,1
1033,38,3044475,True,False,False,True,1
1034,37,1955257,True,False,True,False,1
1035,58,967635,False,True,False,False,1
1036,64,2120732,True,True,False,False,1
1037,28,1487928,True,False,False,False,1
1038,44,1500306,True,True,False,False,1
1039,64,2263779,False,True,False,False,1
1040,58,1819709,False,True,False,False,1
1041,48,1944930,False,False,True,False,1
1042,37,1763582,False,False,False,True,1
1043,30,1902610,False,False,True,False,1
1044,64,573548,False,False,False,True,1
1045,39,2260168,False,True,False,False,1
1046,35,1196484,False,False,False,True,1
1047,58,1125135,False,False,True,False,1
1048,51,3229494,True,True,False,False,1
1049,26,1255791,False,True,False,False,1
1050,59,1852959,True,False,False,False,1
1051,52,1385190,False,True,False,False,1
1052,26,1668001,False,True,False,False,1
1053,30,907110,False,False,False,False,1
1054,38,3450175,True,False,True,False,1
1055,53,1144125,True,False,False,False,1
1056,31,1846077,False,False,True,False,1
1057,36,2038945,False,True,False,False,1
1058,60,2383966,False,False,False,True,1
1059,54,1883246,True,False,False,False,1
1060,32,1215314,False,True,False,False,1
1061,38,2116098,True,False,False,False,1
1062,26,1549735,False,False,False,True,1
1063,49,2395452,False,False,False,False,1
1064,48,2239856,False,False,False,False,1
1065,31,952474,False,False,True,False,1
1066,61,751197,True,True,False,False,0
1067,46,2457686,False,True,False,False,1
1068,49,2279873,True,False,True,False,1
1069,44,1543167,False,False,True,False,1
1070,43,1949566,False,False,True,False,1
1071,29,1466904,False,False,False,True,1
1072,31,1020688,False,False,False,True,1
1073,38,2600213,True,False,False,False,1
1074,62,2829074,True,False,False,True,1
1075,36,1603410,True,False,False,False,1
1076,47,2753129,False,False,False,False,1
1077,46,2422380,False,False,True,False,1
1078,57,868283,False,False,False,False,1
1079,58,1171023,False,False,True,False,1
1080,59,2783356,False,False,True,False,1
1081,26,1192932,False,False,True,False,1
1082,52,675253,True,False,False,False,0
1083,55,2231573,False,False,False,True,1
1084,48,2323209,True,False,True,False,1
1085,32,1574621,True,False,False,True,1
1086,45,1829294,True,True,False,False,1
1087,48,2293293,False,True,False,False,1
1088,26,972682,False,True,False,False,1
1089,41,1678127,False,False,True,False,1
1090,33,1900291,True,False,False,True,1
1091,57,3357866,True,False,True,False,1
1092,65,821190,False,True,False,False,1
1093,27,2056772,False,False,False,False,0
1094,48,2042041,True,False,False,False,1
1095,38,1857063,True,True,False,False,1
1096,65,2640428,True,False,True,False,1
1097,64,3080660,True,True,False,False,1
1098,55,1341991,True,False,True,False,1
1099,49,2756508,True,False,True,False,1
1100,55,2167935,False,False,False,True,1
1101,30,2034684,False,False,False,True,1
1102,57,2391741,False,True,False,False,1
1103,63,2356932,True,False,True,False,1
