CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
26,1773350,False,False,True,False,1
44,2092135,True,False,True,False,1
39,1977795,False,False,True,False,1
33,1125675,True,False,True,False,1
65,2932264,False,False,True,False,1
39,2532097,False,False,True,False,1
52,2132336,True,False,True,False,1
35,2197804,True,False,True,False,1
37,2245741,True,False,True,False,1
62,2989860,False,True,False,False,1
42,1393204,True,False,True,False,1
60,556415,True,True,False,False,0
36,3001888,True,False,False,True,1
27,1536023,False,False,False,False,0
58,2024415,True,False,False,True,1
56,2461680,False,False,False,True,1
34,1539024,False,True,False,False,1
34,1715333,True,False,False,False,1
60,1136298,True,False,False,True,1
53,1190481,False,True,False,False,1
44,2760702,False,True,False,False,1
59,3181593,True,False,False,True,1
64,1284692,False,False,True,False,1
26,2109512,True,False,True,False,1
35,1073336,False,False,False,False,1
62,1163558,False,True,False,False,1
32,1436114,True,False,True,False,1
41,1609387,True,False,False,True,1
37,2117850,False,False,False,False,1
48,3452136,True,False,True,False,1
41,1458272,False,False,True,False,1
47,2273841,False,False,False,False,1
33,1579402,False,False,False,True,1
32,1878079,True,False,False,False,1
56,2734774,False,False,False,True,1
35,2297507,True,True,False,False,1
29,1713594,False,True,False,False,1
51,659561,False,False,False,False,0
38,1532289,False,False,True,False,1
37,2522171,False,False,True,False,1
35,1206738,False,True,False,False,1
65,1964866,True,False,False,True,1
65,987436,False,False,False,False,1
52,1313965,False,True,False,False,1
50,2690118,False,False,False,False,1
51,1621750,True,False,True,False,1
63,2199235,True,True,False,False,1
63,2621021,True,False,True,False,1
35,1116521,False,False,False,False,1
54,2356142,True,False,False,False,1
27,1548283,False,False,False,False,0
31,1750441,True,False,False,True,1
55,545303,True,False,False,True,1
30,1309463,False,True,False,False,1
63,2506971,True,False,False,False,1
30,1174669,False,False,True,False,1
33,2029721,True,False,False,False,1
56,680867,True,False,False,False,0
53,2222139,True,False,False,False,1
33,2084883,True,False,False,False,1
34,1366336,True,False,False,False,1
49,2698763,False,False,False,False,1
61,2797393,True,False,False,False,1
59,2134451,True,False,False,True,1
35,2270455,True,False,False,True,1
60,3316306,True,False,False,True,1
46,2036205,True,True,False,False,1
51,2367171,False,False,True,False,1
43,2505797,True,False,False,False,1
36,1927893,False,True,False,False,1
48,2906372,True,False,True,False,1
38,1895822,True,False,True,False,1
44,1745641,True,True,False,False,1
35,1332160,True,False,False,False,1
34,1809499,True,True,False,False,1
46,2475247,True,False,False,True,1
60,2348167,False,False,False,True,1
36,1421127,False,True,False,False,1
52,3106817,False,False,False,True,1
46,1938769,False,False,False,True,1
63,1858122,False,False,False,False,1
55,1858058,False,False,False,False,1
26,1992739,True,False,True,False,1
57,1267080,False,True,False,False,1
46,1656008,False,True,False,False,1
35,895200,False,False,False,True,1
28,1378710,True,False,True,False,1
29,1659522,False,False,True,False,1
63,779704,True,False,False,True,1
61,1046908,False,True,False,False,1
50,1667492,True,True,False,False,1
33,1526935,False,False,True,False,1
30,1565131,False,False,True,False,1
51,3229592,False,True,False,False,1
27,1215773,True,False,True,False,1
58,1547972,False,False,True,False,1
47,1449327,False,False,False,False,1
52,2912174,True,False,False,False,1
25,1933003,True,False,False,False,1
65,686466,True,False,True,False,1
58,2055903,False,False,False,True,1
61,3297082,True,True,False,False,1
49,2074457,False,False,True,False,1
48,2766563,False,True,False,False,1
59,2327864,True,False,True,False,1
57,946751,True,False,False,True,1
58,1169277,False,False,True,False,1
57,2332300,True,True,False,False,1
28,1868215,False,False,True,False,1
48,1797880,False,False,False,False,1
35,1170000,False,False,True,False,1
47,2593996,True,False,True,False,1
46,3402369,True,False,False,False,1
52,2480075,False,True,False,False,1
57,1273545,False,False,True,False,1
35,1114727,False,False,False,False,1
57,1557580,True,False,False,False,1
39,2497690,False,False,True,False,1
61,1441611,False,False,False,True,1
26,1645454,True,False,True,False,1
54,1454510,False,True,False,False,1
45,1953782,True,False,True,False,1
57,2941634,False,True,False,False,1
45,2710421,True,True,False,False,1
40,3203490,True,True,False,False,1
52,3264137,False,False,False,False,1
63,2163076,False,False,True,False,1
39,2315349,False,True,False,False,1
62,1353578,True,False,True,False,1
36,2348902,True,True,False,False,1
57,2010113,True,True,False,False,1
58,1713003,True,False,False,True,1
26,1740948,True,False,False,True,1
38,2586838,False,False,True,False,1
36,2733405,True,True,False,False,1
34,1635578,False,False,True,False,1
55,1381000,False,False,False,True,1
39,1392667,False,True,False,False,1
60,2618381,False,False,True,False,1
41,2578498,False,False,False,False,1
32,1440947,False,True,False,False,1
61,2889022,True,False,True,False,1
51,1836672,False,False,False,True,1
30,1097508,True,False,False,True,1
47,3459656,True,False,True,False,1
30,1480547,True,True,False,False,1
40,2048610,False,False,False,False,1
29,903772,False,False,False,True,1
25,2583688,True,False,False,False,1
32,1435023,False,True,False,False,1
58,2074416,True,True,False,False,1
32,2001082,False,False,False,True,1
27,1779534,True,False,True,False,1
61,882632,True,True,False,False,1
59,1101661,True,False,False,True,1
39,1723550,True,False,True,False,1
43,1811099,True,True,False,False,1
60,2367864,True,True,False,False,1
36,2469992,False,False,False,False,1
56,3116134,False,False,False,True,1
38,3044475,True,False,False,True,1
37,1955257,True,False,True,False,1
58,967635,False,True,False,False,1
64,2120732,True,True,False,False,1
28,1487928,True,False,False,False,1
44,1500306,True,True,False,False,1
64,2263779,False,True,False,False,1
58,1819709,False,True,False,False,1
48,1944930,False,False,True,False,1
37,1763582,False,False,False,True,1
30,1902610,False,False,True,False,1
64,573548,False,False,False,True,1
39,2260168,False,True,False,False,1
35,1196484,False,False,False,True,1
58,1125135,False,False,True,False,1
51,3229494,True,True,False,False,1
26,1255791,False,True,False,False,1
59,1852959,True,False,False,False,1
52,1385190,False,True,False,False,1
26,1668001,False,True,False,False,1
30,907110,False,False,False,False,1
38,3450175,True,False,True,False,1
53,1144125,True,False,False,False,1
31,1846077,False,False,True,False,1
36,2038945,False,True,False,False,1
60,2383966,False,False,False,True,1
54,1883246,True,False,False,False,1
32,1215314,False,True,False,False,1
38,2116098,True,False,False,False,1
26,1549735,False,False,False,True,1
49,2395452,False,False,False,False,1
48,2239856,False,False,False,False,1
31,952474,False,False,True,False,1
61,751197,True,True,False,False,0
46,2457686,False,True,False,False,1
49,2279873,True,False,True,False,1
44,1543167,False,False,True,False,1
43,1949566,False,False,True,False,1
29,1466904,False,False,False,True,1
31,1020688,False,False,False,True,1
38,2600213,True,False,False,False,1
62,2829074,True,False,False,True,1
36,1603410,True,False,False,False,1
47,2753129,False,False,False,False,1
46,2422380,False,False,True,False,1
57,868283,False,False,False,False,1
58,1171023,False,False,True,False,1
59,2783356,False,False,True,False,1
26,1192932,False,False,True,False,1
52,675253,True,False,False,False,0
55,2231573,False,False,False,True,1
48,2323209,True,False,True,False,1
32,1574621,True,False,False,True,1
45,1829294,True,True,False,False,1
48,2293293,False,True,False,False,1
26,972682,False,True,False,False,1
41,1678127,False,False,True,False,1
33,1900291,True,False,False,True,1
57,3357866,True,False,True,False,1
65,821190,False,True,False,False,1
27,2056772,False,False,False,False,0
48,2042041,True,False,False,False,1
38,1857063,True,True,False,False,1
65,2640428,True,False,True,False,1
64,3080660,True,True,False,False,1
55,1341991,True,False,True,False,1
49,2756508,True,False,True,False,1
55,2167935,False,False,False,True,1
30,2034684,False,False,False,True,1
57,2391741,False,True,False,False,1
63,2356932,True,False,True,False,1
37,2731246,True,False,False,False,1
63,1281079,True,False,False,True,1
55,3328401,False,False,False,False,1
52,2960442,False,False,False,False,1
62,1229254,False,False,False,False,1
41,1801386,False,False,True,False,1
60,1170364,False,True,False,False,1
29,1619120,False,False,True,False,1
39,1799850,False,True,False,False,1
30,1922912,False,True,False,False,1
27,1364219,False,False,True,False,1
56,1752650,True,False,False,True,1
27,1955146,True,False,False,True,1
37,1868556,True,True,False,False,1
58,1903328,True,True,False,False,1
27,2477298,True,False,False,False,1
31,1723248,True,False,False,True,1
57,1290546,False,True,False,False,1
31,1461779,False,False,False,False,1
44,1434304,False,False,True,False,1
45,2239644,True,True,False,False,1
53,2942220,True,False,True,False,1
30,1328377,False,False,False,False,1
62,1306079,True,False,False,False,1
55,801778,True,False,True,False,1
61,2981288,False,True,False,False,1
57,2244228,True,False,False,False,1
53,2050271,False,True,False,False,1
40,2404495,True,False,False,False,1
27,1189498,False,False,False,False,0
36,3126405,True,True,False,False,1
39,2064332,False,False,False,True,1
37,3371938,True,False,False,False,1
52,2500593,False,False,False,False,1
43,2290797,True,False,True,False,1
64,1371876,True,False,False,False,1
32,1407461,False,True,False,False,1
47,2117330,True,False,False,True,1
54,2184132,False,False,True,False,1
28,2081912,True,False,False,False,1
25,1689224,True,False,True,False,1
43,2519047,True,False,True,False,1
40,2788016,True,True,False,False,1
49,2091233,False,False,False,False,1
26,2041319,True,True,False,False,1
56,2972868,True,True,False,False,1
45,2227951,True,True,False,False,1
26,2200200,True,False,True,False,1
50,2477809,True,False,False,True,1
58,2981725,False,False,False,True,1
54,2343644,True,False,True,False,1
56,2830096,True,False,True,False,1
53,1980366,False,False,False,True,1
63,553291,False,True,False,False,0
47,2401624,False,True,False,False,1
47,2063103,False,False,False,True,1
52,1739481,True,False,True,False,1
25,1245092,True,False,True,False,1
30,1081798,False,False,False,True,1
46,1773428,True,False,True,False,1
63,1491777,False,True,False,False,1
30,1205597,False,False,True,False,1
31,2173099,True,False,False,False,1
37,2728894,True,False,False,False,1
61,2367778,False,True,False,False,1
56,3090333,True,True,False,False,1
55,1763276,False,False,False,True,1
39,1584402,False,False,False,False,1
43,3255138,True,False,True,False,1
40,2175265,True,True,False,False,1
64,2208591,False,False,False,False,1
33,899411,False,False,False,True,1
61,1703122,False,True,False,False,1
60,614897,False,False,True,False,1
32,1040376,False,False,False,True,1
27,1749125,False,False,False,False,0
40,1704567,False,False,True,False,1
61,1980455,True,False,False,False,1
37,2706365,False,False,False,False,1
64,3143592,False,False,False,False,1
34,1609814,True,False,False,True,1
56,2587107,True,False,True,False,1
64,3222743,False,False,True,False,1
25,1563737,True,False,True,False,1
46,2143618,False,False,True,False,1
38,1514695,False,False,True,False,1
54,1177990,True,False,True,False,1
58,3030967,False,True,False,False,1
50,3218619,True,False,True,False,1
60,3229001,False,True,False,False,1
49,2130213,True,True,False,False,1
50,2183925,False,False,False,True,1
50,1710151,False,False,True,False,1
41,2782309,True,False,False,True,1
59,1366934,False,False,False,True,1
29,1827032,False,False,True,False,1
28,1221130,False,True,False,False,1
64,3072132,True,True,False,False,1
63,1086333,True,True,False,False,1
46,3140208,True,True,False,False,1
50,2250834,False,False,False,False,1
46,2228986,True,True,False,False,1
61,2882719,True,True,False,False,1
63,795393,True,False,True,False,1
62,922987,False,False,False,False,1
52,2628409,True,False,False,True,1
57,1026977,True,True,False,False,1
63,786327,False,False,False,False,0
45,2063130,False,False,False,False,1
39,1474134,True,True,False,False,1
60,1082483,True,False,False,False,1
63,2653832,True,True,False,False,1
29,1148709,True,False,True,False,1
34,1937934,False,False,False,False,1
43,2039743,True,False,True,False,1
26,2195428,True,False,False,True,1
38,2500623,True,True,False,False,1
35,2265686,True,False,False,False,1
35,1638633,True,False,False,True,1
48,2336253,False,False,False,False,1
48,1866843,False,False,False,True,1
